"imp_i","imp_j","m2","r"
56,88,0.014123,0.992914
56,89,0.006321,0.996834
56,90,0.006375,0.996808
56,91,0.006048,0.996972
56,92,0.006609,0.99669
56,93,0.014507,0.99272
56,94,0.006071,0.99696
56,95,0.005855,0.997068
56,96,0.00548,0.997256
56,97,0.006053,0.996969
56,98,0.006192,0.996899
56,99,0.013678,0.993137
56,100,0.013731,0.993111
57,58,0.014675,0.992636
57,59,0.00639,0.9968
57,60,0.01474,0.992603
57,61,0.013821,0.993066
57,62,0.01497,0.992487
57,63,0.006105,0.996943
57,64,0.01521,0.992366
57,65,0.006443,0.996774
57,66,0.006752,0.996618
57,67,0.00616,0.996915
57,68,0.005998,0.996996
57,69,0.00628,0.996855
57,70,0.006047,0.996972
57,71,0.013708,0.993122
57,72,0.006188,0.996901
57,73,0.006081,0.996955
57,74,0.006014,0.996988
57,75,0.005884,0.997053
57,76,0.005951,0.99702
57,77,0.006415,0.996787
57,78,0.006065,0.996963
57,79,0.005838,0.997077
57,80,0.00613,0.99693
57,81,0.013994,0.992978
57,82,0.006291,0.996849
57,83,0.013799,0.993076
57,84,0.006354,0.996818
57,85,0.005753,0.99712
57,86,0.005921,0.997035
57,87,0.01372,0.993116
57,88,0.013996,0.992977
57,89,0.006562,0.996714
57,90,0.006383,0.996803
57,91,0.00604,0.996975
57,92,0.006186,0.996902
57,93,0.014295,0.992827
57,94,0.006213,0.996889
57,95,0.00595,0.997021
57,96,0.005881,0.997055
57,97,0.005466,0.997263
57,98,0.005867,0.997062
57,99,0.013743,0.993105
57,100,0.013582,0.993186
58,59,0.015257,0.992342
58,60,0.004531,0.997732
58,61,0.004387,0.997804
58,62,0.004708,0.997643
58,63,0.014822,0.992561
58,64,0.00454,0.997727
58,65,0.01496,0.992492
58,66,0.014179,0.992885
58,67,0.014929,0.992507
58,68,0.014956,0.992494
58,69,0.014535,0.992706
58,70,0.015383,0.992278
58,71,0.004567,0.997714
58,72,0.015222,0.99236
58,73,0.015305,0.992318
58,74,0.01476,0.992593
58,75,0.014933,0.992505
58,76,0.014885,0.992529
58,77,0.014683,0.992631
58,78,0.015185,0.992378
58,79,0.014503,0.992722
58,80,0.014713,0.992616
58,81,0.004748,0.997623
58,82,0.01556,0.992189
58,83,0.004778,0.997608
58,84,0.01469,0.992628
58,85,0.014883,0.992531
58,86,0.014521,0.992713
58,87,0.004641,0.997677
58,88,0.004695,0.99765
58,89,0.015938,0.991999
58,90,0.01481,0.992567
58,91,0.01442,0.992764
58,92,0.014824,0.99256
58,93,0.00455,0.997722
58,94,0.014626,0.99266
58,95,0.014635,0.992655
58,96,0.015243,0.992349
58,97,0.015008,0.992467
58,98,0.015366,0.992287
58,99,0.004517,0.997739
58,100,0.004488,0.997753
59,60,0.015083,0.99243
59,61,0.014564,0.992691
59,62,0.015725,0.992107
59,63,0.006139,0.996926
59,64,0.015326,0.992308
59,65,0.00618,0.996905
59,66,0.006329,0.99683
59,67,0.006309,0.99684
59,68,0.006142,0.996924
59,69,0.006441,0.996774
59,70,0.00642,0.996785
59,71,0.014471,0.992738
59,72,0.006277,0.996857
59,73,0.006016,0.996987
59,74,0.006269,0.996861
59,75,0.006004,0.996994
59,76,0.005926,0.997033
59,77,0.006758,0.996615
59,78,0.006391,0.996799
59,79,0.006162,0.996914
59,80,0.006331,0.99683
59,81,0.014444,0.992752
59,82,0.006225,0.996883
59,83,0.014233,0.992858
59,84,0.006261,0.996865
59,85,0.005974,0.997009
59,86,0.006409,0.99679
59,87,0.014526,0.992711
59,88,0.014523,0.992712
59,89,0.006126,0.996932
59,90,0.006517,0.996736
59,91,0.006118,0.996936
59,92,0.006408,0.996791
59,93,0.015124,0.992409
59,94,0.005962,0.997015
59,95,0.00583,0.997081
59,96,0.005801,0.997095
59,97,0.00623,0.99688
59,98,0.006113,0.996939
59,99,0.014339,0.992805
59,100,0.01412,0.992915
60,61,0.004553,0.997721
60,62,0.004671,0.997662
60,63,0.014951,0.992497
60,64,0.004759,0.997618
60,65,0.014987,0.992478
60,66,0.01442,0.992764
60,67,0.01489,0.992527
60,68,0.014978,0.992483
60,69,0.014629,0.992658
60,70,0.015263,0.992339
60,71,0.004545,0.997725
60,72,0.015388,0.992276
60,73,0.015283,0.992329
60,74,0.014682,0.992632
60,75,0.01484,0.992552
60,76,0.01442,0.992764
60,77,0.014775,0.992585
60,78,0.014931,0.992507
60,79,0.014459,0.992744
60,80,0.014759,0.992593
60,81,0.004487,0.997754
60,82,0.015369,0.992286
60,83,0.004749,0.997623
60,84,0.014517,0.992715
60,85,0.014782,0.992582
60,86,0.014653,0.992646
60,87,0.004599,0.997698
60,88,0.004659,0.997668
60,89,0.016175,0.99188
60,90,0.014771,0.992587
60,91,0.014691,0.992627
60,92,0.014643,0.992652
60,93,0.004466,0.997764
60,94,0.01461,0.992668
60,95,0.014762,0.992591
60,96,0.015099,0.992422
60,97,0.015211,0.992365
60,98,0.015385,0.992278
60,99,0.004619,0.997688
60,100,0.004521,0.997737
61,62,0.004506,0.997744
61,63,0.014289,0.99283
61,64,0.004347,0.997824
61,65,0.014158,0.992896
61,66,0.013868,0.993042
61,67,0.014391,0.992778
61,68,0.014168,0.992891
61,69,0.013816,0.993068
61,70,0.014684,0.992631
61,71,0.004373,0.997811
61,72,0.014688,0.992629
61,73,0.014483,0.992732
61,74,0.013939,0.993006
61,75,0.014372,0.992788
61,76,0.014095,0.992928
61,77,0.014256,0.992847
61,78,0.014227,0.992861
61,79,0.013975,0.992988
61,80,0.013996,0.992978
61,81,0.00449,0.997753
61,82,0.014727,0.992609
61,83,0.004413,0.997791
61,84,0.013933,0.993009
61,85,0.014264,0.992843
61,86,0.013939,0.993006
61,87,0.004384,0.997805
61,88,0.004602,0.997696
61,89,0.015461,0.99224
61,90,0.014078,0.992936
61,91,0.014118,0.992916
61,92,0.014031,0.99296
61,93,0.004499,0.997748
61,94,0.013986,0.992982
61,95,0.014117,0.992916
61,96,0.014412,0.992768
61,97,0.014339,0.992805
61,98,0.014584,0.992681
61,99,0.004196,0.9979
61,100,0.00427,0.997863
62,63,0.015231,0.992355
62,64,0.00455,0.997723
62,65,0.01533,0.992305
62,66,0.014743,0.992601
62,67,0.015215,0.992363
62,68,0.015275,0.992333
62,69,0.015071,0.992436
62,70,0.015811,0.992063
62,71,0.004701,0.997647
62,72,0.016066,0.991935
62,73,0.015824,0.992056
62,74,0.014984,0.992479
62,75,0.015295,0.992323
62,76,0.014919,0.992512
62,77,0.015117,0.992413
62,78,0.015484,0.992228
62,79,0.014994,0.992475
62,80,0.015013,0.992465
62,81,0.004722,0.997636
62,82,0.015874,0.992031
62,83,0.004888,0.997553
62,84,0.014812,0.992566
62,85,0.015218,0.992362
62,86,0.014692,0.992627
62,87,0.004981,0.997506
62,88,0.005185,0.997404
62,89,0.016588,0.991671
62,90,0.015576,0.992181
62,91,0.015229,0.992356
62,92,0.0151,0.992421
62,93,0.004824,0.997585
62,94,0.015156,0.992393
62,95,0.015065,0.992439
62,96,0.015442,0.992249
62,97,0.015424,0.992258
62,98,0.015867,0.992035
62,99,0.004599,0.997698
62,100,0.004367,0.997814
63,64,0.015122,0.99241
63,65,0.00647,0.99676
63,66,0.00669,0.996649
63,67,0.006479,0.996755
63,68,0.00649,0.99675
63,69,0.006555,0.996717
63,70,0.006094,0.996948
63,71,0.013728,0.993112
63,72,0.006205,0.996893
63,73,0.006028,0.996982
63,74,0.005814,0.997089
63,75,0.00579,0.997101
63,76,0.006285,0.996853
63,77,0.006522,0.996733
63,78,0.006563,0.996713
63,79,0.00577,0.997111
63,80,0.006421,0.996784
63,81,0.014088,0.992931
63,82,0.005961,0.997015
63,83,0.013647,0.993153
63,84,0.006432,0.996779
63,85,0.006135,0.996928
63,86,0.00619,0.9969
63,87,0.014088,0.992931
63,88,0.014058,0.992946
63,89,0.006652,0.996669
63,90,0.006424,0.996783
63,91,0.006541,0.996724
63,92,0.006246,0.996872
63,93,0.014354,0.992797
63,94,0.006089,0.996951
63,95,0.005992,0.996999
63,96,0.005984,0.997004
63,97,0.005872,0.99706
63,98,0.005842,0.997075
63,99,0.013905,0.993023
63,100,0.013616,0.993169
64,65,0.015221,0.992361
64,66,0.014554,0.992697
64,67,0.015053,0.992445
64,68,0.015284,0.992328
64,69,0.014905,0.992519
64,70,0.015821,0.992058
64,71,0.004791,0.997602
64,72,0.015762,0.992088
64,73,0.015581,0.992179
64,74,0.015089,0.992427
64,75,0.015346,0.992297
64,76,0.015147,0.992398
64,77,0.015227,0.992357
64,78,0.015191,0.992375
64,79,0.014849,0.992548
64,80,0.015072,0.992435
64,81,0.004741,0.997627
64,82,0.015771,0.992083
64,83,0.004846,0.997574
64,84,0.014893,0.992525
64,85,0.015309,0.992316
64,86,0.014961,0.992491
64,87,0.004911,0.997542
64,88,0.005028,0.997483
64,89,0.016425,0.991754
64,90,0.015308,0.992317
64,91,0.015017,0.992463
64,92,0.014759,0.992593
64,93,0.00491,0.997542
64,94,0.014899,0.992523
64,95,0.015087,0.992428
64,96,0.015304,0.992318
64,97,0.015512,0.992214
64,98,0.015778,0.992079
64,99,0.004569,0.997713
64,100,0.004422,0.997787
65,66,0.00591,0.997041
65,67,0.005688,0.997152
65,68,0.005542,0.997225
65,69,0.006512,0.996739
65,70,0.005877,0.997057
65,71,0.013904,0.993024
65,72,0.005958,0.997016
65,73,0.006243,0.996874
65,74,0.005597,0.997198
65,75,0.005988,0.997001
65,76,0.005471,0.997261
65,77,0.006142,0.996924
65,78,0.005814,0.997089
65,79,0.005876,0.997058
65,80,0.006161,0.996915
65,81,0.014279,0.992835
65,82,0.005399,0.997297
65,83,0.014203,0.992873
65,84,0.006308,0.996841
65,85,0.00626,0.996865
65,86,0.005718,0.997137
65,87,0.014069,0.992941
65,88,0.01415,0.9929
65,89,0.00612,0.996935
65,90,0.006393,0.996799
65,91,0.006238,0.996876
65,92,0.006115,0.996938
65,93,0.014956,0.992494
65,94,0.005853,0.997069
65,95,0.005622,0.997185
65,96,0.005795,0.997098
65,97,0.005877,0.997057
65,98,0.006372,0.996809
65,99,0.013734,0.993109
65,100,0.013926,0.993012
66,67,0.005944,0.997024
66,68,0.006449,0.99677
66,69,0.006563,0.996713
66,70,0.006671,0.996659
66,71,0.01381,0.993071
66,72,0.006291,0.99685
66,73,0.006707,0.996641
66,74,0.005803,0.997094
66,75,0.005788,0.997102
66,76,0.005869,0.997061
66,77,0.006044,0.996973
66,78,0.006425,0.996783
66,79,0.00582,0.997086
66,80,0.006465,0.996762
66,81,0.013814,0.993069
66,82,0.006238,0.996876
66,83,0.01369,0.993131
66,84,0.006782,0.996603
66,85,0.006508,0.996741
66,86,0.006496,0.996747
66,87,0.013471,0.993242
66,88,0.013482,0.993236
66,89,0.006575,0.996707
66,90,0.006202,0.996894
66,91,0.006201,0.996895
66,92,0.006035,0.996978
66,93,0.014603,0.992672
66,94,0.006622,0.996684
66,95,0.005663,0.997164
66,96,0.006158,0.996916
66,97,0.006371,0.99681
66,98,0.006744,0.996622
66,99,0.013432,0.993261
66,100,0.013608,0.993173
67,68,0.006038,0.996976
67,69,0.00644,0.996775
67,70,0.006073,0.996959
67,71,0.013905,0.993023
67,72,0.005977,0.997007
67,73,0.006269,0.996861
67,74,0.005914,0.997039
67,75,0.006174,0.996908
67,76,0.005984,0.997003
67,77,0.006247,0.996872
67,78,0.00616,0.996915
67,79,0.005649,0.997171
67,80,0.006376,0.996807
67,81,0.014184,0.992883
67,82,0.006079,0.996956
67,83,0.014318,0.992815
67,84,0.006165,0.996913
67,85,0.006094,0.996949
67,86,0.006317,0.996837
67,87,0.014166,0.992892
67,88,0.014224,0.992863
67,89,0.006768,0.99661
67,90,0.005869,0.997061
67,91,0.006061,0.996965
67,92,0.006236,0.996877
67,93,0.014534,0.992707
67,94,0.006425,0.996782
67,95,0.005904,0.997044
67,96,0.005943,0.997024
67,97,0.005787,0.997102
67,98,0.006411,0.99679
67,99,0.013925,0.993013
67,100,0.013695,0.993129
68,69,0.006394,0.996798
68,70,0.006227,0.996882
68,71,0.013968,0.992992
68,72,0.00627,0.99686
68,73,0.005948,0.997022
68,74,0.005644,0.997174
68,75,0.005921,0.997035
68,76,0.005717,0.997137
68,77,0.005958,0.997016
68,78,0.005702,0.997145
68,79,0.005982,0.997005
68,80,0.00638,0.996805
68,81,0.014377,0.992786
68,82,0.005692,0.99715
68,83,0.014243,0.992853
68,84,0.006069,0.996961
68,85,0.005951,0.99702
68,86,0.006225,0.996883
68,87,0.014132,0.992909
68,88,0.014281,0.992834
68,89,0.006439,0.996776
68,90,0.006212,0.996889
68,91,0.006308,0.996841
68,92,0.006104,0.996944
68,93,0.014778,0.992583
68,94,0.005798,0.997097
68,95,0.005835,0.997078
68,96,0.005465,0.997264
68,97,0.006161,0.996915
68,98,0.005903,0.997044
68,99,0.01384,0.993056
68,100,0.014032,0.992959
69,70,0.006397,0.996796
69,71,0.013733,0.99311
69,72,0.006274,0.996858
69,73,0.006458,0.996766
69,74,0.006108,0.996941
69,75,0.006246,0.996872
69,76,0.006065,0.996963
69,77,0.006387,0.996801
69,78,0.005917,0.997037
69,79,0.006116,0.996937
69,80,0.00665,0.996669
69,81,0.013888,0.993032
69,82,0.006555,0.996717
69,83,0.013888,0.993032
69,84,0.006454,0.996768
69,85,0.006446,0.996772
69,86,0.006737,0.996626
69,87,0.013719,0.993117
69,88,0.013647,0.993153
69,89,0.006687,0.996651
69,90,0.006644,0.996673
69,91,0.006252,0.996869
69,92,0.006247,0.996872
69,93,0.014501,0.992723
69,94,0.006135,0.996928
69,95,0.006216,0.996887
69,96,0.005757,0.997117
69,97,0.006585,0.996702
69,98,0.006211,0.99689
69,99,0.013452,0.993251
69,100,0.013453,0.993251
70,71,0.014499,0.992724
70,72,0.005833,0.997079
70,73,0.00611,0.99694
70,74,0.005796,0.997098
70,75,0.006412,0.996789
70,76,0.006059,0.996966
70,77,0.006467,0.996761
70,78,0.006119,0.996936
70,79,0.005804,0.997094
70,80,0.006049,0.996971
70,81,0.015036,0.992454
70,82,0.006022,0.996985
70,83,0.014552,0.992697
70,84,0.006426,0.996782
70,85,0.005929,0.997031
70,86,0.005894,0.997049
70,87,0.014397,0.992775
70,88,0.014611,0.992668
70,89,0.006439,0.996775
70,90,0.006286,0.996852
70,91,0.005841,0.997075
70,92,0.006218,0.996886
70,93,0.015135,0.992404
70,94,0.00605,0.99697
70,95,0.006268,0.996861
70,96,0.005929,0.997031
70,97,0.005752,0.99712
70,98,0.005671,0.99716
70,99,0.014013,0.992969
70,100,0.014389,0.992779
71,72,0.014524,0.992711
71,73,0.014265,0.992842
71,74,0.013469,0.993243
71,75,0.01395,0.993001
71,76,0.014019,0.992966
71,77,0.013831,0.993061
71,78,0.014171,0.992889
71,79,0.013568,0.993193
71,80,0.01369,0.993131
71,81,0.004564,0.997715
71,82,0.014339,0.992805
71,83,0.004406,0.997795
71,84,0.013696,0.993129
71,85,0.013887,0.993032
71,86,0.013642,0.993156
71,87,0.004551,0.997722
71,88,0.004471,0.997762
71,89,0.015062,0.992441
71,90,0.013829,0.993062
71,91,0.013806,0.993073
71,92,0.013767,0.993093
71,93,0.004253,0.997871
71,94,0.013751,0.993101
71,95,0.014016,0.992967
71,96,0.014126,0.992912
71,97,0.014208,0.992871
71,98,0.014348,0.9928
71,99,0.004304,0.997846
71,100,0.004376,0.99781
72,73,0.005823,0.997084
72,74,0.006187,0.996902
72,75,0.00604,0.996975
72,76,0.005867,0.997062
72,77,0.006672,0.996658
72,78,0.00628,0.996855
72,79,0.005768,0.997112
72,80,0.006197,0.996897
72,81,0.014841,0.992552
72,82,0.006141,0.996925
72,83,0.014487,0.99273
72,84,0.006749,0.99662
72,85,0.006084,0.996953
72,86,0.006106,0.996942
72,87,0.014272,0.992838
72,88,0.014358,0.992795
72,89,0.005992,0.996999
72,90,0.006094,0.996949
72,91,0.005939,0.997026
72,92,0.006446,0.996772
72,93,0.015039,0.992452
72,94,0.006054,0.996968
72,95,0.005783,0.997104
72,96,0.005757,0.997117
72,97,0.005722,0.997135
72,98,0.00564,0.997176
72,99,0.014126,0.992912
72,100,0.01429,0.992829
73,74,0.005794,0.997099
73,75,0.005587,0.997202
73,76,0.005849,0.997071
73,77,0.006453,0.996768
73,78,0.006242,0.996874
73,79,0.005823,0.997084
73,80,0.005668,0.997162
73,81,0.014503,0.992722
73,82,0.005699,0.997146
73,83,0.014232,0.992858
73,84,0.006251,0.996869
73,85,0.005959,0.997016
73,86,0.006066,0.996963
73,87,0.014385,0.992781
73,88,0.014303,0.992823
73,89,0.006111,0.99694
73,90,0.005959,0.997016
73,91,0.006053,0.996969
73,92,0.006318,0.996836
73,93,0.015077,0.992433
73,94,0.005815,0.997088
73,95,0.005599,0.997197
73,96,0.005752,0.99712
73,97,0.005694,0.997149
73,98,0.005771,0.99711
73,99,0.014276,0.992836
73,100,0.01436,0.992794
74,75,0.005407,0.997293
74,76,0.005564,0.997214
74,77,0.005738,0.997127
74,78,0.005712,0.99714
74,79,0.00582,0.997086
74,80,0.005944,0.997024
74,81,0.014013,0.992969
74,82,0.00571,0.997141
74,83,0.013687,0.993133
74,84,0.00558,0.997206
74,85,0.005471,0.997261
74,86,0.006065,0.996963
74,87,0.013689,0.993132
74,88,0.013824,0.993064
74,89,0.006492,0.996749
74,90,0.0061,0.996945
74,91,0.005862,0.997065
74,92,0.005612,0.99719
74,93,0.014554,0.992696
74,94,0.005842,0.997075
74,95,0.006075,0.996958
74,96,0.005753,0.997119
74,97,0.005656,0.997168
74,98,0.005571,0.99721
74,99,0.013592,0.993181
74,100,0.013666,0.993143
75,76,0.005707,0.997143
75,77,0.005871,0.99706
75,78,0.005818,0.997087
75,79,0.005655,0.997168
75,80,0.005937,0.997027
75,81,0.0141,0.992925
75,82,0.005565,0.997214
75,83,0.013773,0.99309
75,84,0.005973,0.997009
75,85,0.005887,0.997052
75,86,0.005975,0.997008
75,87,0.013983,0.992984
75,88,0.014005,0.992973
75,89,0.005984,0.997004
75,90,0.005913,0.997039
75,91,0.006059,0.996966
75,92,0.00566,0.997166
75,93,0.014661,0.992642
75,94,0.006109,0.996941
75,95,0.005574,0.997209
75,96,0.005781,0.997105
75,97,0.005969,0.997011
75,98,0.005815,0.997088
75,99,0.014022,0.992964
75,100,0.013886,0.993033
76,77,0.005972,0.99701
76,78,0.005648,0.997172
76,79,0.00544,0.997276
76,80,0.006087,0.996952
76,81,0.013876,0.993038
76,82,0.006041,0.996975
76,83,0.014125,0.992912
76,84,0.006207,0.996892
76,85,0.005856,0.997068
76,86,0.005875,0.997058
76,87,0.013751,0.993101
76,88,0.013647,0.993153
76,89,0.00607,0.996961
76,90,0.006327,0.996831
76,91,0.00624,0.996875
76,92,0.005785,0.997103
76,93,0.014469,0.992739
76,94,0.005883,0.997054
76,95,0.00562,0.997186
76,96,0.005333,0.99733
76,97,0.005923,0.997034
76,98,0.005984,0.997004
76,99,0.013698,0.993127
76,100,0.013565,0.993195
77,78,0.006058,0.996966
77,79,0.006149,0.996921
77,80,0.006468,0.996761
77,81,0.014148,0.992901
77,82,0.006507,0.996741
77,83,0.014212,0.992868
77,84,0.006587,0.996701
77,85,0.006176,0.996907
77,86,0.006521,0.996734
77,87,0.014102,0.992924
77,88,0.014071,0.99294
77,89,0.006803,0.996593
77,90,0.00669,0.996649
77,91,0.006464,0.996763
77,92,0.006143,0.996924
77,93,0.014691,0.992627
77,94,0.006417,0.996786
77,95,0.005861,0.997065
77,96,0.005838,0.997077
77,97,0.006375,0.996807
77,98,0.006411,0.996789
77,99,0.013809,0.993072
77,100,0.01387,0.993041
78,79,0.005821,0.997085
78,80,0.006239,0.996876
78,81,0.014345,0.992802
78,82,0.005804,0.997094
78,83,0.014386,0.992781
78,84,0.006018,0.996986
78,85,0.005914,0.997039
78,86,0.005786,0.997103
78,87,0.013984,0.992983
78,88,0.014179,0.992885
78,89,0.006719,0.996635
78,90,0.006481,0.996754
78,91,0.006203,0.996893
78,92,0.005987,0.997002
78,93,0.014824,0.99256
78,94,0.005938,0.997026
78,95,0.00583,0.997081
78,96,0.00556,0.997216
78,97,0.005866,0.997063
78,98,0.006319,0.996835
78,99,0.013985,0.992983
78,100,0.014066,0.992942
79,80,0.005708,0.997142
79,81,0.013691,0.993131
79,82,0.005705,0.997144
79,83,0.01368,0.993137
79,84,0.006221,0.996885
79,85,0.005887,0.997052
79,86,0.005783,0.997104
79,87,0.013372,0.993292
79,88,0.013556,0.993199
79,89,0.005881,0.997055
79,90,0.005704,0.997144
79,91,0.005868,0.997062
79,92,0.005868,0.997062
79,93,0.01424,0.992854
79,94,0.005781,0.997105
79,95,0.005415,0.997289
79,96,0.005568,0.997212
79,97,0.005568,0.997212
79,98,0.005967,0.997012
79,99,0.013354,0.9933
79,100,0.013507,0.993223
80,81,0.014038,0.992956
80,82,0.006126,0.996932
80,83,0.013529,0.993212
80,84,0.006552,0.996719
80,85,0.00596,0.997015
80,86,0.006061,0.996965
80,87,0.013567,0.993193
80,88,0.013877,0.993037
80,89,0.006079,0.996956
80,90,0.005984,0.997004
80,91,0.005999,0.996996
80,92,0.006352,0.996819
80,93,0.014179,0.992885
80,94,0.006376,0.996807
80,95,0.006056,0.996968
80,96,0.005927,0.997032
80,97,0.005889,0.997051
80,98,0.006034,0.996978
80,99,0.013639,0.993157
80,100,0.01366,0.993146
81,82,0.014809,0.992568
81,83,0.004533,0.997731
81,84,0.013752,0.9931
81,85,0.014183,0.992883
81,86,0.013942,0.993004
81,87,0.004766,0.997614
81,88,0.004654,0.99767
81,89,0.015108,0.992417
81,90,0.014067,0.992942
81,91,0.014117,0.992916
81,92,0.013926,0.993012
81,93,0.004151,0.997922
81,94,0.014261,0.992844
81,95,0.013902,0.993025
81,96,0.014334,0.992807
81,97,0.014463,0.992742
81,98,0.014855,0.992545
81,99,0.00452,0.997737
81,100,0.004352,0.997822
82,83,0.014649,0.992649
82,84,0.006381,0.996804
82,85,0.006351,0.99682
82,86,0.00608,0.996955
82,87,0.014496,0.992726
82,88,0.014691,0.992627
82,89,0.006444,0.996773
82,90,0.005988,0.997002
82,91,0.006523,0.996733
82,92,0.006241,0.996875
82,93,0.015368,0.992286
82,94,0.005548,0.997222
82,95,0.005756,0.997118
82,96,0.005612,0.99719
82,97,0.005823,0.997084
82,98,0.005863,0.997064
82,99,0.014361,0.992794
82,100,0.014467,0.99274
83,84,0.013815,0.993068
83,85,0.013842,0.993055
83,86,0.013835,0.993058
83,87,0.004572,0.997712
83,88,0.004713,0.997641
83,89,0.014936,0.992504
83,90,0.013886,0.993033
83,91,0.013742,0.993105
83,92,0.013933,0.993009
83,93,0.004574,0.997711
83,94,0.01385,0.993051
83,95,0.01397,0.99299
83,96,0.01411,0.99292
83,97,0.01426,0.992844
83,98,0.014351,0.992798
83,99,0.004503,0.997746
83,100,0.004408,0.997794
84,85,0.005938,0.997027
84,86,0.005812,0.99709
84,87,0.013597,0.993178
84,88,0.013816,0.993068
84,89,0.007092,0.996448
84,90,0.006824,0.996582
84,91,0.006532,0.996729
84,92,0.006081,0.996955
84,93,0.014161,0.992894
84,94,0.00638,0.996805
84,95,0.006379,0.996805
84,96,0.00636,0.996815
84,97,0.006483,0.996753
84,98,0.006432,0.996779
84,99,0.013752,0.9931
84,100,0.013494,0.99323
85,86,0.005772,0.99711
85,87,0.014013,0.992969
85,88,0.014156,0.992897
85,89,0.006502,0.996744
85,90,0.006146,0.996922
85,91,0.005815,0.997088
85,92,0.006409,0.99679
85,93,0.014461,0.992743
85,94,0.005973,0.997009
85,95,0.005765,0.997114
85,96,0.005793,0.997099
85,97,0.00573,0.997131
85,98,0.005572,0.99721
85,99,0.013899,0.993026
85,100,0.013622,0.993166
86,87,0.013677,0.993138
86,88,0.013886,0.993033
86,89,0.006325,0.996833
86,90,0.006444,0.996773
86,91,0.00601,0.99699
86,92,0.00639,0.9968
86,93,0.014117,0.992916
86,94,0.006211,0.99689
86,95,0.005906,0.997042
86,96,0.005949,0.997021
86,97,0.005477,0.997258
86,98,0.006271,0.99686
86,99,0.013393,0.993281
86,100,0.01345,0.993252
87,88,0.004423,0.997786
87,89,0.014958,0.992493
87,90,0.013845,0.993053
87,91,0.013724,0.993114
87,92,0.013768,0.993092
87,93,0.004457,0.997769
87,94,0.01375,0.993101
87,95,0.013919,0.993016
87,96,0.014107,0.992922
87,97,0.014192,0.992879
87,98,0.01451,0.992719
87,99,0.004227,0.997884
87,100,0.004583,0.997706
88,89,0.015038,0.992452
88,90,0.013667,0.993143
88,91,0.013977,0.992987
88,92,0.014052,0.992949
88,93,0.004673,0.997661
88,94,0.013952,0.993
88,95,0.014037,0.992957
88,96,0.014325,0.992812
88,97,0.014271,0.992839
88,98,0.014535,0.992706
88,99,0.004627,0.997684
88,100,0.004743,0.997626
89,90,0.006536,0.996727
89,91,0.006194,0.996898
89,92,0.006829,0.99658
89,93,0.015913,0.992012
89,94,0.00637,0.99681
89,95,0.005743,0.997124
89,96,0.005673,0.997159
89,97,0.006181,0.996905
89,98,0.006164,0.996913
89,99,0.014927,0.992508
89,100,0.014984,0.99248
90,91,0.006283,0.996854
90,92,0.006218,0.996886
90,93,0.014562,0.992692
90,94,0.006285,0.996853
90,95,0.006184,0.996903
90,96,0.005927,0.997032
90,97,0.006069,0.996961
90,98,0.006145,0.996923
90,99,0.013857,0.993047
90,100,0.01373,0.993111
91,92,0.006513,0.996738
91,93,0.0145,0.992723
91,94,0.006381,0.996804
91,95,0.005828,0.997082
91,96,0.005958,0.997017
91,97,0.005801,0.997095
91,98,0.006052,0.99697
91,99,0.013633,0.99316
91,100,0.013656,0.993148
92,93,0.014568,0.992689
92,94,0.006318,0.996836
92,95,0.006237,0.996877
92,96,0.00608,0.996956
92,97,0.006516,0.996737
92,98,0.006324,0.996833
92,99,0.013649,0.993152
92,100,0.013605,0.993174
93,94,0.01452,0.992714
93,95,0.014687,0.992629
93,96,0.01489,0.992527
93,97,0.014841,0.992552
93,98,0.015029,0.992457
93,99,0.004324,0.997836
93,100,0.004315,0.99784
94,95,0.005872,0.99706
94,96,0.005805,0.997093
94,97,0.00612,0.996935
94,98,0.005625,0.997183
94,99,0.013591,0.993181
94,100,0.01363,0.993162
95,96,0.005419,0.997287
95,97,0.005732,0.99713
95,98,0.005906,0.997043
95,99,0.013719,0.993117
95,100,0.013641,0.993156
96,97,0.005994,0.996998
96,98,0.005516,0.997238
96,99,0.013949,0.993001
96,100,0.013772,0.99309
97,98,0.006024,0.996983
97,99,0.014001,0.992975
97,100,0.01398,0.992985
98,99,0.01434,0.992804
98,100,0.014314,0.992817
99,100,0.004278,0.997859
