"Eigen.1" "Eigen.2" "Eigen.3" "Eigen.4" "Eigen.5" "Eigen.6" "Eigen.7" "Eigen.8" "Eigen.9" "Eigen.10"
"Steindachnerina_varii" 9.43887588018683 0.786099481707852 -0.385954076726452 6.18458744105285 -1.01998693387776 0.0436059730399285 0.0110392435808503 1.21686192714879 0.000238853710880108 -2.21071608316792
"Stenodus_leucichthys" 9.43887588018683 0.786099481707852 -0.385954076726451 6.18458744105285 -1.01998693387776 0.0436059730399288 0.0110392435808505 1.21686192714879 0.000238853710879423 -2.21071608316792
"Stenogobius_beauforti" 9.43886082040494 0.786096941187633 -0.38595150336247 6.18453375415153 -1.01997286934018 0.0436053185944537 0.0110390549790143 1.21683626628375 0.000238848165605249 -2.210660265109
"Stenogobius_caudimaculosus" 9.43886277642335 0.786097271159938 -0.38595183760157 6.18454072723894 -1.01997469611091 0.0436054035971169 0.0110390794756102 1.21683959926197 0.000238848885848842 -2.21066751509871
"Stenogobius_genivittatus" 9.43887635079604 0.786099561099543 -0.385954157148629 6.18458911891406 -1.01998737346619 0.043605993495049 0.011039249475918 1.21686272926891 0.000238853884231556 -2.21071782806507
"Stenogobius_kenyae" 9.43887635079604 0.786099561099543 -0.385954157148629 6.18458911891406 -1.01998737346619 0.0436059934950489 0.0110392494759181 1.21686272926891 0.000238853884231751 -2.21071782806507
"Stenogobius_laterisquamatus" 9.43888922978797 0.786101733736161 -0.385956357886336 6.18463503204916 -1.01999940159243 0.0436065531842359 0.0110394107709249 1.21688467496683 0.000238858626692456 -2.21076556516353
"Stenogobius_marqueti" 9.43889002955428 0.786101868653418 -0.385956494548084 6.18463788316281 -1.02000014851045 0.043606587939555 0.0110394207869355 1.21688603773062 0.000238858921169416 -2.2107685294834
"Stenogobius_mekongensis" 9.4388904364316 0.786101937291932 -0.385956564074088 6.1846393336531 -1.02000052850129 0.0436066056211422 0.0110394258825144 1.2168867310299 0.000238859071001444 -2.21077003756612
"Stenogobius_ophthalmoporus" 9.4388904364316 0.786101937291932 -0.385956564074088 6.18463933365309 -1.02000052850129 0.043606605621142 0.0110394258825144 1.2168867310299 0.000238859071001365 -2.21077003756612
"Stenogobius_squamosus" 9.43784574672194 0.78592577122807 -0.385778266657536 6.18092138673873 -1.0190277179113 0.0435613524579183 0.0110263910887396 1.21511495189305 0.000238476388891168 -2.20691991259817
"Stenogobius_yateiensis" 9.4379251379506 0.785939164077216 -0.385791832423182 6.18120440033438 -1.01910185820005 0.0435648023056777 0.0110273852765913 1.21525021721361 0.00023850561932511 -2.20721413963496
"Stenolebias_bellus" 9.43798513578865 0.785949284531294 -0.385802081755435 6.18141820350172 -1.01915785307475 0.0435674076611042 0.0110281360166098 1.21535233913513 0.000238527685147696 -2.20743622650219
"Stenolebias_damascenoi" 9.43798513578866 0.785949284531293 -0.385802081755435 6.18141820350172 -1.01915785307475 0.0435674076611038 0.0110281360166099 1.21535233913513 0.000238527685147171 -2.20743622650219
"Sternarchella_orthos" 9.43979929010775 0.786255372799676 -0.386112229942477 6.18788994076763 -1.02085411477839 0.0436463467732212 0.0110508897293674 1.21844937884668 0.000239197090794898 -2.21417570705522
"Sternarchella_schotti" 9.43999187539748 0.786287865189073 -0.386145151090882 6.18857686600359 -1.02103414190712 0.0436547245146175 0.0110533044633236 1.21877802585305 0.000239268122828631 -2.21489081870469
"Sternarchella_sima" 9.44000046840189 0.786289314971929 -0.386146620000278 6.18860751588238 -1.02104217449244 0.043655098318557 0.0110534122054388 1.21879268957987 0.000239271292148561 -2.21492272577928
"Sternarchogiton_nattereri" 9.44000046840189 0.78628931497193 -0.386146620000279 6.18860751588238 -1.02104217449244 0.0436550983185572 0.0110534122054383 1.21879268957986 0.000239271292148677 -2.21492272577928
"Sternarchogiton_porcinum" 9.44001783087483 0.786292244311156 -0.386149587987615 6.18866944515513 -1.02105840466169 0.0436558536050419 0.0110536299029491 1.21882231829049 0.000239277695943691 -2.21498719549742
"Sternarchogiton_preto" 9.44001943669724 0.786292515239959 -0.386149862490335 6.18867517285229 -1.02105990574836 0.0436559234594963 0.011053650037198 1.21882505856172 0.000239278288210123 -2.21499315809469
"Sternarchorhamphus_muelleri" 9.44001943669724 0.786292515239959 -0.386149862490335 6.18867517285229 -1.02105990574836 0.0436559234594968 0.011053650037198 1.21882505856172 0.000239278288209616 -2.21499315809469
"Sternarchorhynchus_britskii" 9.44001009800633 0.786290939647847 -0.38614826611297 6.18864186327392 -1.02105117612931 0.0436555172185065 0.011053532945765 1.21880912240128 0.000239274843844916 -2.21495848233621
"Sternarchorhynchus_curvirostris" 9.44001458780379 0.7862916971516 -0.386149033610651 6.18865787768413 -1.02105537311873 0.0436557125294219 0.0110535892405587 1.21881678414064 0.000239276499826174 -2.21497515366729
"Sternarchorhynchus_mesensis" 9.44001458780379 0.786291697151601 -0.386149033610652 6.18865787768413 -1.02105537311873 0.0436557125294218 0.0110535892405587 1.21881678414064 0.000239276499826238 -2.21497515366729
"Sternarchorhynchus_mormyrus" 9.4400148271293 0.786291737530162 -0.386149074522685 6.18865873135351 -1.02105559685095 0.043655722941073 0.011053592241557 1.21881719258696 0.000239276588095336 -2.21497604243353
"Sternarchorhynchus_oxyrhynchus" 9.44001607387553 0.786291947877185 -0.386149287645124 6.18866317831491 -1.02105676229405 0.0436557771760992 0.0110536078738236 1.2188193201464 0.000239277047928211 -2.2149806718393
"Sternarchorhynchus_roseni" 9.44001607387553 0.786291947877185 -0.386149287645123 6.18866317831491 -1.02105676229405 0.0436557771760994 0.0110536078738234 1.2188193201464 0.000239277047928481 -2.2149806718393
"Sternarchorhynchus_stewarti" 9.44002033784653 0.786292667281128 -0.38615001654221 6.18867838731842 -1.02106074822121 0.0436559626652031 0.0110536613377347 1.21882659662493 0.000239278620637157 -2.21499650492341
"Sternopygus_aequilabiatus" 9.44003093846952 0.78629445578511 -0.3861518286466 6.18871619827712 -1.02107065759312 0.0436564238076569 0.0110537942537882 1.21884468659262 0.000239282530506628 -2.21503586735581
"Sternopygus_arenatus" 9.44003093846952 0.786294455785111 -0.3861518286466 6.18871619827712 -1.02107065759312 0.043656423807657 0.0110537942537886 1.21884468659262 0.000239282530507361 -2.21503586735581
"Sternopygus_astrabes" 9.44003319214042 0.786294836017448 -0.386152213896356 6.18872423681091 -1.0210727643058 0.0436565218456256 0.0110538225114778 1.218848532484 0.000239283361741818 -2.21504423573161
"Sternopygus_macrurus" 9.44003480079887 0.78629510742521 -0.386152488885332 6.18872997466693 -1.02107426806305 0.0436565918244464 0.0110538426816184 1.21885127765173 0.000239283955052362 -2.21505020900963
"Sternopygus_obtusirostris" 9.44003480079887 0.78629510742521 -0.386152488885332 6.18872997466693 -1.02107426806305 0.0436565918244468 0.0110538426816189 1.21885127765173 0.00023928395505305 -2.21505020900963
"Sternopygus_xingu" 9.43919312283082 0.786153102982012 -0.386008612383859 6.18572790200881 -1.02028750921955 0.0436199793819151 0.0110432898802504 1.21741505486952 0.000238973539934669 -2.21192514170041
"Stethaprion_crenatum" 9.43919312283082 0.786153102982012 -0.386008612383859 6.18572790200881 -1.02028750921955 0.0436199793819144 0.0110432898802508 1.21741505486952 0.000238973539934957 -2.21192514170041
"Stethaprion_erythrops" 9.4397619200248 0.786249068495716 -0.386105843857076 6.18775670742813 -1.02081920895529 0.0436447225246735 0.0110504216320613 1.21838568713506 0.000239183326736062 -2.21403715646036
"Stichonodon_insignis" 9.4397619200248 0.786249068495716 -0.386105843857076 6.18775670742813 -1.02081920895529 0.0436447225246728 0.011050421632061 1.21838568713506 0.00023918332673573 -2.21403715646036
"Stictorhinus_potamius" 9.43976942400518 0.786250334515236 -0.386107126521727 6.18778347047404 -1.02082622243222 0.0436450488982996 0.0110505157007165 1.21839848923785 0.000239186093636502 -2.21406501129063
"Stigmatochromis_modestus" 9.43978256677032 0.786252551864467 -0.386109373008823 6.18783034367992 -1.0208385058214 0.043645620507057 0.0110506804513181 1.21842091049853 0.000239190939476551 -2.21411379510413
"Stigmatochromis_pholidophorus" 9.43978680629054 0.786253267124151 -0.386110097666547 6.18784546373183 -1.02084246810782 0.0436458048923508 0.0110507335952975 1.21842814296287 0.000239192502607834 -2.21412953135357
"Stigmatochromis_pleurospilus" 9.43978680629054 0.786253267124151 -0.386110097666546 6.18784546373183 -1.02084246810782 0.0436458048923499 0.0110507335952977 1.21842814296287 0.000239192502607566 -2.21412953135357
"Stigmatochromis_woodi" 9.4397422994428 0.786245758226114 -0.386102490020713 6.18768672843638 -1.02080087001952 0.0436438691144085 0.0110501756569076 1.21835221107241 0.000239176091562862 -2.21396431802691
"Stigmatogobius_pleurostigma" 9.43974768831079 0.786246667392874 -0.386103411128688 6.18770594738463 -1.02080590640499 0.0436441034825705 0.011050243206851 1.21836140401957 0.000239178078393279 -2.21398431973358
"Stigmatogobius_sadanundio" 9.43974768831079 0.786246667392874 -0.386103411128688 6.18770594738463 -1.02080590640499 0.0436441034825701 0.011050243206851 1.21836140401957 0.00023917807839266 -2.21398431973358
"Stiphodon_atropurpureus" 9.4397532917048 0.78624761275878 -0.386104368924153 6.18772593197549 -1.02081114353406 0.0436443471934917 0.0110503134501677 1.21837096365807 0.000239180144501973 -2.21400511961324
"Stiphodon_birdsong" 9.43976674254444 0.786249882084006 -0.3861066680703 6.18777390391865 -1.02082371485361 0.0436449322011238 0.0110504820626227 1.21839391048751 0.00023918510394551 -2.21405504695096
"Stiphodon_discotorquatus" 9.43977982391335 0.786252089073313 -0.386108904057942 6.18782055801013 -1.02083594079483 0.043645501136217 0.0110506460424666 1.21841622681407 0.00023918992710285 -2.21410360236051
"Stiphodon_elegans" 9.43977982391335 0.786252089073313 -0.386108904057943 6.18782055801013 -1.02083594079483 0.0436455011362167 0.0110506460424666 1.21841622681407 0.00023918992710284 -2.21410360236051
"Stiphodon_multisquamus" 9.43989148361501 0.786270933686892 -0.386128009548695 6.18821935820701 -1.02094055642008 0.0436503706325759 0.0110520501298402 1.21860746643445 0.000239231276979798 -2.214520047813
"Stiphodon_rutilaureus" 9.43989557251174 0.786271623553791 -0.386128708520987 6.18823394283099 -1.02094437872854 0.0436505485077038 0.0110521013992523 1.21861444426457 0.000239232785146964 -2.21453523111635
"Stiphodon_semoni" 9.43994701889749 0.786280303393939 -0.386137502826286 6.18841744194841 -1.02099246900531 0.0436527864301836 0.0110527464372458 1.21870223357755 0.000239251759373916 -2.21472625235743
"Stiphodon_tuivi" 9.43995288296644 0.786281292754764 -0.386138505228394 6.18843835767335 -1.02099795041707 0.043653041511876 0.0110528199593497 1.21871223982848 0.000239253922042921 -2.21474802485823
"Stokellia_anisodon" 9.43995288296644 0.786281292754764 -0.386138505228394 6.18843835767335 -1.02099795041707 0.0436530415118761 0.0110528199593496 1.21871223982848 0.00023925392204271 -2.21474802485823
"Stolothrissa_tanganicae" 9.44003465604701 0.786295089468606 -0.386152484456453 6.18873005067993 -1.02107440009597 0.0436565992150952 0.0110538454239691 1.21885181163366 0.000239284088959521 -2.21505173491822
"Stomatorhinus_ater" 9.44003660688738 0.786295418609726 -0.386152817943804 6.18873700918846 -1.02107622378381 0.0436566840825041 0.0110538698856105 1.21885514091626 0.000239284808554891 -2.21505897927235
"Stomatorhinus_corneti" 9.44005979389567 0.786299330666459 -0.386156781659107 6.18881971562136 -1.02109789951406 0.0436576927874655 0.0110541606283904 1.2188947116448 0.000239293361189649 -2.21514508323601
"Stomatorhinus_fuliginosus" 9.44006391667505 0.786300026251111 -0.386157486427063 6.18883442120626 -1.02110175354364 0.043657872139 0.0110542123234685 1.21890174743547 0.000239294881894513 -2.21516039272228
"Stomatorhinus_humilior" 9.44006391667505 0.78630002625111 -0.386157486427063 6.18883442120626 -1.02110175354364 0.043657872139 0.0110542123234685 1.21890174743547 0.000239294881894925 -2.21516039272228
"Stomatorhinus_kununguensis" 9.44015972398814 0.78631619169252 -0.38617386758806 6.18917625623129 -1.02119136013029 0.0436620422881055 0.0110554144011139 1.21906537909307 0.000239330251591212 -2.21551650659565
"Stomatorhinus_microps" 9.44016274764012 0.786316701841806 -0.386174384486524 6.18918704193031 -1.02119418695291 0.043662173838691 0.0110554523189957 1.21907053994582 0.000239331367056301 -2.21552773669131
"Stomatorhinus_patrizii" 9.44016866210647 0.786317699728121 -0.386175395574637 6.18920813948278 -1.02119971640809 0.0436624311604723 0.0110555264888883 1.21908063492123 0.000239333548972041 -2.21554970351485
"Stomatorhinus_polli" 9.44017211697463 0.786318282631762 -0.386175986189406 6.18922046335343 -1.02120294636542 0.0436625814715016 0.0110555698142214 1.21908653175414 0.000239334823508314 -2.21556253510014
"Stomatorhinus_polylepis" 9.44017211697463 0.786318282631762 -0.386175986189406 6.18922046335343 -1.02120294636541 0.0436625814715011 0.0110555698142216 1.21908653175414 0.000239334823508367 -2.21556253510015
"Stomatorhinus_puncticulatus" 9.4401698930972 0.78631790742066 -0.386175606015531 6.18921253058939 -1.02120086727792 0.0436624847180396 0.0110555419262544 1.21908273604627 0.000239334003104391 -2.21555427561232
"Stomatorhinus_schoutedeni" 9.4401813911113 0.786319847361741 -0.386177571623611 6.18925354535732 -1.02121161685018 0.0436629849662415 0.0110556861168735 1.21910236128945 0.000239338244890956 -2.21559698049945
"Strongylura_hubbsi" 9.4401813911113 0.786319847361741 -0.386177571623611 6.18925354535732 -1.02121161685018 0.0436629849662413 0.0110556861168741 1.21910236128945 0.000239338244891288 -2.21559698049945
"Strongylura_krefftii" 9.43992375228492 0.78627637920111 -0.386133529569427 6.18833457011552 -1.02097077234089 0.043651777000066 0.0110524556077255 1.21866268313855 0.000239243214773737 -2.21464026516856
"Strongylura_marina" 9.44017973630666 0.786319570339854 -0.38617729556771 6.18924784176385 -1.02121015967836 0.0436629175731965 0.0110556668972375 1.21909979934285 0.000239337697352738 -2.21559152778608
"Strongylura_timucu" 9.44032132218018 0.78634345931553 -0.386201502006854 6.18975295515667 -1.02134255632491 0.0436690789847431 0.0110574429129973 1.21934154239082 0.000239389949415996 -2.21611760178576
"Strophidon_sathete" 9.44032132218018 0.78634345931553 -0.386201502006854 6.18975295515667 -1.02134255632491 0.0436690789847431 0.0110574429129967 1.21934154239082 0.000239389949415785 -2.21611760178576
"Sturisoma_barbatum" 9.44040951073846 0.786358338978872 -0.386216579645346 6.19006758166588 -1.02142502586752 0.0436729169341715 0.0110585492055366 1.2194921285757 0.000239422498482804 -2.21644530919662
"Sturisoma_brevirostre" 9.44042954852837 0.786361719843031 -0.386220005443135 6.19013906751307 -1.0214437632577 0.0436737889262731 0.0110588005559145 1.21952634128277 0.00023942989345747 -2.21651976199777
"Sturisoma_guentheri" 9.44042954852837 0.786361719843032 -0.386220005443134 6.19013906751307 -1.0214437632577 0.043673788926273 0.0110588005559143 1.21952634128277 0.000239429893456284 -2.21651976199777
"Sturisoma_lyra" 9.44041966665505 0.786360052529219 -0.386218315968414 6.19010381336307 -1.02143452266564 0.0436733588917028 0.0110586765990515 1.21950946880455 0.000239426246520124 -2.21648304451491
"Sturisoma_monopelte" 9.44041966665505 0.78636005252922 -0.386218315968414 6.19010381336307 -1.02143452266564 0.0436733588917034 0.011058676599052 1.21950946880455 0.000239426246519673 -2.21648304451491
"Sturisoma_nigrirostrum" 9.44043860727451 0.786363248284261 -0.386221554218868 6.19017138594331 -1.02145223451517 0.0436741831596567 0.0110589141939864 1.21954180943718 0.000239433236909231 -2.21655342393464
"Sturisoma_robustum" 9.44043860727451 0.786363248284261 -0.386221554218868 6.19017138594331 -1.02145223451517 0.0436741831596568 0.0110589141939863 1.21954180943718 0.000239433236909496 -2.21655342393464
"Sturisoma_rostratum" 9.44044812322381 0.7863648538608 -0.386223181142226 6.19020533491808 -1.02146113305588 0.0436745972765907 0.0110590335628921 1.21955805749862 0.000239436748877057 -2.21658878274763
"Sturisoma_tenuirostre" 9.44045788980224 0.786366501723674 -0.386224850912046 6.19024017794236 -1.02147026592323 0.0436750222983319 0.0110591560750076 1.21957473337767 0.000239440353333045 -2.21662507251567
"Sturisomatichthys_citurensis" 9.44045788980224 0.786366501723673 -0.386224850912046 6.19024017794236 -1.02147026592323 0.0436750222983315 0.011059156075007 1.21957473337768 0.000239440353332657 -2.21662507251567
"Sturisomatichthys_leightoni" 9.4403473634662 0.786347854503636 -0.386205958562837 6.18984598587487 -1.02136696494624 0.0436702151690884 0.0110577705475154 1.21938617298205 0.000239399600134166 -2.21621480362163
"Sturisomatichthys_tamanae" 9.4403473634662 0.786347854503636 -0.386205958562835 6.18984598587487 -1.02136696494624 0.0436702151690886 0.011057770547516 1.21938617298205 0.000239399600134698 -2.21621480362163
"Stygichthys_typhlops" 9.44031627409423 0.786342609002296 -0.386200643418895 6.18973507608763 -1.021337894612 0.0436688623137329 0.0110573805923001 1.21933309484299 0.00023938812755228 -2.21609929827959
"Stypodon_signifer" 9.4403648764584 0.786350809414486 -0.386208952834828 6.1899084681929 -1.02138334311368 0.0436709773767916 0.0110579902566343 1.21941607985583 0.000239406064545417 -2.21627988852112
"Sundadanio_axelrodi" 9.4403653112775 0.786350882778534 -0.386209027172888 6.18991001938581 -1.02138374969316 0.0436709962979022 0.0110579957105686 1.21941682220873 0.000239406225013376 -2.21628150398175
"Sundasalanx_mekongensis" 9.4403653112775 0.786350882778534 -0.386209027172889 6.18991001938581 -1.02138374969316 0.0436709962979019 0.0110579957105689 1.21941682220873 0.000239406225014242 -2.21628150398175
"Sundasalanx_microps" 9.44042618260105 0.786361153374824 -0.386219434523513 6.19012719181901 -1.02144067552519 0.0436736455090861 0.0110587593527828 1.21952076876715 0.000239428693102727 -2.21650771642512
"Sundasalanx_praecox" 9.44043260334085 0.786362236709353 -0.386220532254182 6.19015009805203 -1.02144667953686 0.04367392492086 0.011058839892693 1.219531731484 0.00023943106266822 -2.21653157315184
"Sundoreonectes_obesus" 9.44043260334085 0.786362236709352 -0.386220532254181 6.19015009805203 -1.02144667953686 0.04367392492086 0.0110588398926924 1.219531731484 0.000239431062668399 -2.21653157315184
"Symphysodon_aequifasciatus" 9.44043019087225 0.786361829667441 -0.386220119803319 6.19014149148364 -1.02144442364804 0.0436738199374256 0.0110588096314403 1.21952761246212 0.000239430172351596 -2.21652260946642
"Symphysodon_discus" 9.44032894568138 0.786344747149237 -0.386202810283015 6.18978029553552 -1.02134974967059 0.0436694140461731 0.0110575396416332 1.21935474743235 0.000239392808092773 -2.21614642598764
"Synaptolaemus_cingulatus" 9.44078537995273 0.786421762254911 -0.386280856424002 6.19140896932302 -1.02177670740582 0.0436892842847756 0.0110632675382191 1.22013449044094 0.000239561357402382 -2.21784347909256
"Synaptolaemus_latofasciatus" 9.44082287076372 0.786428088141399 -0.386287266963501 6.1915427446088 -1.02181177639115 0.0436909163614842 0.0110637380074699 1.22019853538488 0.000239575201308528 -2.21798286727945
"Synaptura_salinarum" 9.44082287076372 0.786428088141399 -0.3862872669635 6.1915427446088 -1.02181177639115 0.0436909163614842 0.0110637380074696 1.22019853538488 0.000239575201308738 -2.21798286727945
"Synbranchus_madeirae" 9.44082341549409 0.78642818005932 -0.386287360121423 6.19154468875184 -1.02181228612612 0.0436909400849512 0.0110637448465353 1.22019946650239 0.000239575402610836 -2.21798489403662
"Synbranchus_marmoratus" 9.44082459817598 0.786428379615391 -0.386287562348388 6.19154890883412 -1.02181339241768 0.0436909915707335 0.0110637596880695 1.22020148688325 0.00023957583932758 -2.21798929122924
"Syncomistes_butleri" 9.44082534816882 0.786428506163114 -0.386287690590026 6.19155158498867 -1.02181409397102 0.0436910242203972 0.0110637690998184 1.22020276810836 0.00023957611628133 -2.2179920797144
"Syncomistes_rastellus" 9.44084582015136 0.786431960440427 -0.386291191104994 6.19162463396882 -1.02183324375055 0.0436919154337717 0.0110640260052678 1.2202377407733 0.000239583675956287 -2.21806819497295
"Syncomistes_trigonicus" 9.44084922481699 0.786432534915615 -0.386291773268542 6.1916367825798 -1.02183642849611 0.0436920636488105 0.011064068730386 1.22024355694922 0.0002395849331785 -2.21808085338724
"Syncrossus_beauforti" 9.44084922481699 0.786432534915614 -0.386291773268543 6.1916367825798 -1.02183642849612 0.0436920636488109 0.0110640687303862 1.22024355694922 0.000239584933178092 -2.21808085338724
"Syncrossus_berdmorei" 9.44079695090884 0.786423714640667 -0.386282834934903 6.19145025691368 -1.02178753087055 0.043689787998219 0.0110634127406896 1.22015425682247 0.000239565630099376 -2.21788649883907
"Syncrossus_helodes" 9.44080393766279 0.786424893524872 -0.38628402958998 6.19147518694238 -1.02179406619883 0.0436900921456332 0.0110635004152743 1.22016619189938 0.000239568209953952 -2.21791247435329
"Syncrossus_hymenophysa" 9.44080393766279 0.786424893524872 -0.38628402958998 6.19147518694238 -1.02179406619882 0.0436900921456331 0.0110635004152744 1.22016619189938 0.000239568209954178 -2.21791247435329
"Syngnathus_abaster" 9.44080969117377 0.786425864323432 -0.386285013378009 6.19149571663195 -1.0217994480109 0.0436903426098124 0.0110635726150537 1.22017602042819 0.000239570334480221 -2.21793386523501
"Syngnathus_scovelli" 9.44080969117377 0.786425864323431 -0.386285013378009 6.19149571663195 -1.0217994480109 0.0436903426098124 0.0110635726150535 1.22017602042819 0.000239570334479227 -2.21793386523501
"Synodontis_acanthomias" 9.44082584036631 0.786428589207239 -0.386287774734419 6.1915533407815 -1.02181455415984 0.043691045636136 0.011063775272716 1.22020360829726 0.000239576297868082 -2.21799390802159
"Synodontis_afrofischeri" 9.4408265637799 0.786428711269984 -0.386287898430498 6.19155592207303 -1.02181523084075 0.0436910771282137 0.0110637843507558 1.22020484408792 0.000239576564992342 -2.21799659760895
"Synodontis_alberti" 9.44083396251568 0.786429959670408 -0.386289163536034 6.1915823223122 -1.02182215161467 0.0436913992142622 0.0110638771965743 1.22021748317139 0.000239579297051442 -2.218024105436
"Synodontis_angelicus" 9.44083396251568 0.786429959670408 -0.386289163536033 6.1915823223122 -1.02182215161467 0.0436913992142626 0.0110638771965744 1.2202174831714 0.000239579297051603 -2.218024105436
"Synodontis_annectens" 6.94652627963596 0.370848287906413 0.0223907663929775 -2.16294683189731 1.02129767940926 -0.0492658084309922 -0.0144702975965962 -1.71394462886892 -0.000266306211537049 -0.222743621339148
"Synodontis_ansorgii" 6.94652627963596 0.370848287906413 0.0223907663929769 -2.16294683189731 1.02129767940926 -0.049265808430992 -0.0144702975965959 -1.71394462886892 -0.000266306211536975 -0.222743621339148
"Synodontis_arnoulti" 6.94964140941749 0.37118544485462 0.0224328415231101 -2.1682442459922 1.02528184335634 -0.0494751292512784 -0.0145403639880947 -1.72421039797679 -0.000268064288541458 -0.224344615949449
"Synodontis_aterrimus" 6.94964140941749 0.37118544485462 0.02243284152311 -2.1682442459922 1.02528184335634 -0.0494751292512784 -0.014540363988095 -1.72421039797679 -0.000268064288541461 -0.224344615949449
"Synodontis_bastiani" 6.94999728111458 0.371223955238342 0.0224376457206061 -2.16884898943684 1.02573643419107 -0.0494990096989097 -0.0145483558642794 -1.725380853434 -0.000268264693220823 -0.224527077184928
"Synodontis_batensoda" 6.94999728111458 0.371223955238342 0.0224376457206064 -2.16884898943684 1.02573643419107 -0.04949900969891 -0.0145483558642795 -1.725380853434 -0.000268264693220526 -0.224527077184928
"Synodontis_batesii" 6.95017150529635 0.371242811928319 0.0224399989321924 -2.16914526829629 1.02595926587756 -0.0495107168942837 -0.0145522746484416 -1.72595501647304 -0.000268363022470345 -0.224616621027836
"Synodontis_brichardi" 6.95114099539347 0.371347727982538 0.0224530881811607 -2.17079298481566 1.02719799486254 -0.0495757910683319 -0.0145740533992638 -1.72914489288166 -0.000268909214458104 -0.225113929334343
"Synodontis_budgetti" 6.95120662058005 0.37135482961247 0.0224539741277402 -2.17090450710234 1.02728182899097 -0.0495801950444456 -0.0145755272556917 -1.72936075127438 -0.000268946173947948 -0.225147579916808
"Synodontis_camelopardalis" 6.95130093197967 0.371365035501508 0.0224552473335103 -2.17106477690218 1.02740230713803 -0.049586523995841 -0.0145776453287248 -1.72967095902552 -0.000268999287891973 -0.225195938567139
"Synodontis_caudalis" 6.95131455911334 0.371366510152195 0.0224554312974266 -2.17108793395527 1.02741971452493 -0.0495874384365625 -0.0145779513574317 -1.72971577872663 -0.000269006961906639 -0.225202925480459
"Synodontis_caudovittatus" 6.95131455911334 0.371366510152195 0.0224554312974271 -2.17108793395527 1.02741971452493 -0.0495874384365626 -0.0145779513574319 -1.72971577872663 -0.000269006961907395 -0.225202925480459
"Synodontis_centralis" 6.95131442046031 0.371366495147964 0.022455429425647 -2.17108769833846 1.02741953740998 -0.049587429132409 -0.0145779482436828 -1.72971532270158 -0.000269006883822563 -0.225202854391181
"Synodontis_clarias" 6.94583708420239 0.37077361722634 0.0223814273532181 -2.16176947268285 1.02040920248599 -0.0492190913734324 -0.0144546380164903 -1.71164399353129 -0.000265911633404153 -0.222383788812981
"Synodontis_comoensis" 6.94867491708567 0.371080689202849 0.0224197289835583 -2.16659037627926 1.02403227474356 -0.0494094069466935 -0.0145183232339353 -1.72096929110192 -0.000267508142545375 -0.223837209873247
"Synodontis_congicus" 6.94970282706069 0.371191908657813 0.0224335997253341 -2.16833610511584 1.02534398768015 -0.0494783063516312 -0.0145413771432583 -1.72434450079264 -0.000268085936988116 -0.224363177368176
"Synodontis_contractus" 6.94992511518393 0.371215959265102 0.022436598967905 -2.16871356354616 1.02562757153129 -0.0494932015507231 -0.0145463608815866 -1.72507408005317 -0.000268210826037507 -0.224476858960016
"Synodontis_courteti" 6.94992511518393 0.371215959265102 0.0224365989679049 -2.16871356354615 1.02562757153129 -0.0494932015507225 -0.0145463608815862 -1.72507408005317 -0.000268210826037605 -0.224476858960015
"Synodontis_cuangoanus" 6.94991878078495 0.371215274315893 0.0224365136571041 -2.16870283490292 1.02561952604744 -0.049492779150076 -0.0145462196585503 -1.72505343625189 -0.000268207295001294 -0.22447364716364
"Synodontis_decorus" 6.95000691811776 0.371224810354804 0.0224377028438062 -2.16885249482534 1.02573196392871 -0.0494986849159026 -0.0145481956407089 -1.72534270144045 -0.000268256811021411 -0.224518719449611
"Synodontis_dekimpei" 6.95000691811776 0.371224810354804 0.0224377028438067 -2.16885249482534 1.02573196392871 -0.049498684915903 -0.014548195640709 -1.72534270144045 -0.000268256811021089 -0.22451871944961
"Synodontis_depauwi" 6.94519761790914 0.370704434502923 0.022372801149655 -2.16068394867074 1.01959383408692 -0.0491762666180012 -0.0144403107647055 -1.70954698647083 -0.000265552704556102 -0.222057101540198
"Synodontis_dhonti" 6.94751158305059 0.370954850288007 0.022404043762914 -2.16461693476845 1.02255071517766 -0.0493316019504936 -0.0144922985411825 -1.71716171501937 -0.000266856567955963 -0.223244285975774
"Synodontis_dorsomaculatus" 6.94868790013899 0.371082150108036 0.0224199259490137 -2.16661626018902 1.02405382336488 -0.0494105652907106 -0.0145187259506984 -1.72103254503228 -0.000267519363857003 -0.223847767593766
"Synodontis_eupterus" 6.95017727894026 0.371243334153399 0.0224400369134655 -2.1691480213156 1.02595740574842 -0.0495105692107332 -0.0145521965333908 -1.72593536430182 -0.000268358899651184 -0.224612202067819
"Synodontis_filamentosus" 6.95096844063917 0.371328952374417 0.0224507186920511 -2.17049268531967 1.02696831674891 -0.0495636755514339 -0.0145699700092273 -1.72853861451379 -0.000268804646678842 -0.225018055911658
"Synodontis_flavitaeniatus" 6.95096844063917 0.371328952374417 0.0224507186920508 -2.17049268531967 1.02696831674891 -0.049563675551434 -0.0145699700092271 -1.72853861451379 -0.000268804646678278 -0.225018055911658
"Synodontis_frontosus" 6.95105002309666 0.371337783430519 0.0224518210719626 -2.1706315023865 1.02707276487793 -0.0495691636223808 -0.0145718073575061 -1.72880790191528 -0.000268850771848694 -0.225060066799049
